ds,yhat,yhat_lower,yhat_upper,sku_id,sku_name,segment
2021-07-05,7097.152523006656,5242.963143833837,8798.034370822057,SKU0099,BrandC Toothpaste,AZ
2021-07-12,7243.073681135825,5379.638781238692,9138.819162441712,SKU0099,BrandC Toothpaste,AZ
2021-07-19,7594.464931204227,5861.055128949172,9560.943596764471,SKU0099,BrandC Toothpaste,AZ
2021-07-26,8155.575078633517,6401.584886053097,9877.590679776442,SKU0099,BrandC Toothpaste,AZ
2021-08-02,8732.299209799376,6829.608319302744,10578.737414762307,SKU0099,BrandC Toothpaste,AZ
2021-08-09,8998.383403397169,7259.037032746628,10783.117849314323,SKU0099,BrandC Toothpaste,AZ
2021-08-16,8788.70116481408,6920.454335548089,10611.341510291502,SKU0099,BrandC Toothpaste,AZ
2021-08-23,8299.250194709037,6419.733708854419,10049.244936799987,SKU0099,BrandC Toothpaste,AZ
2021-08-30,7923.046292467942,6047.735030911392,9680.384945836904,SKU0099,BrandC Toothpaste,AZ
2021-09-06,7862.458649677878,5965.685370150232,9583.912660878916,SKU0099,BrandC Toothpaste,AZ
2021-09-13,7946.9662308267325,6114.497986797499,9720.926024848784,SKU0099,BrandC Toothpaste,AZ
2021-09-20,7875.566180536964,6043.823266855101,9848.436150119187,SKU0099,BrandC Toothpaste,AZ
2021-09-27,7611.774539478741,5806.09647841149,9287.067721262456,SKU0099,BrandC Toothpaste,AZ
2021-10-04,7464.737066642546,5633.222826453384,9388.814709433613,SKU0099,BrandC Toothpaste,AZ
2021-10-11,7741.6798086108265,5867.640613996462,9560.104113901787,SKU0099,BrandC Toothpaste,AZ
2021-10-18,8360.11526948259,6454.208194141843,10134.019123789796,SKU0099,BrandC Toothpaste,AZ
2021-10-25,8869.221870026071,6941.491007873005,10660.351799001164,SKU0099,BrandC Toothpaste,AZ
2021-11-01,8879.296610114632,6985.316932214858,10711.454412394165,SKU0099,BrandC Toothpaste,AZ
2021-11-08,8440.402476431762,6632.331989463945,10294.163459371965,SKU0099,BrandC Toothpaste,AZ
2021-11-15,7974.0869092626635,6031.676811979935,9886.233163188152,SKU0099,BrandC Toothpaste,AZ
2021-11-22,7854.885868231336,6108.514251248346,9796.410569985086,SKU0099,BrandC Toothpaste,AZ
2021-11-29,8089.463130550365,6154.297119483883,9797.78676680147,SKU0099,BrandC Toothpaste,AZ
2021-12-06,8391.307083428997,6464.147197095735,10275.014904551377,SKU0099,BrandC Toothpaste,AZ
2021-12-13,8499.308847455944,6547.815057014839,10210.474636182478,SKU0099,BrandC Toothpaste,AZ
2021-12-20,8374.375366373179,6485.7550334202,10189.285559808415,SKU0099,BrandC Toothpaste,AZ
2021-12-27,8121.086722818682,6234.042624589897,10021.735355482053,SKU0099,BrandC Toothpaste,AZ
2022-01-03,7811.388144738764,5874.583397079785,9606.106517914637,SKU0099,BrandC Toothpaste,AZ
2022-01-10,7450.23749286964,5764.5667295526155,9398.45822032182,SKU0099,BrandC Toothpaste,AZ
2022-01-17,7087.163319058361,5291.255651228142,8913.473088195928,SKU0099,BrandC Toothpaste,AZ
2022-01-24,6881.654165793472,5061.032657796942,8677.61650329688,SKU0099,BrandC Toothpaste,AZ
2022-01-31,7003.489938688846,5089.620189437268,8881.162854741946,SKU0099,BrandC Toothpaste,AZ
2022-02-07,7467.980776411357,5650.529874023397,9394.60944827374,SKU0099,BrandC Toothpaste,AZ
2022-02-14,8088.07172830561,6177.065198991832,10013.586038759715,SKU0099,BrandC Toothpaste,AZ
2022-02-21,8590.299757459028,6785.548333449691,10412.438908279293,SKU0099,BrandC Toothpaste,AZ
2022-02-28,8778.818959306525,6768.11435407425,10440.280742641069,SKU0099,BrandC Toothpaste,AZ
2022-03-07,8624.5191205707,6722.605573336628,10446.919060793609,SKU0099,BrandC Toothpaste,AZ
2022-03-14,8255.765386795008,6439.941406305204,10089.041598823236,SKU0099,BrandC Toothpaste,AZ
2022-03-21,7892.614075476153,6095.227150281096,9737.076378100812,SKU0099,BrandC Toothpaste,AZ
2022-03-28,7739.475905252753,5924.030301118814,9545.240194353322,SKU0099,BrandC Toothpaste,AZ
2022-04-04,7853.681668397761,5977.85129340268,9666.396964606152,SKU0099,BrandC Toothpaste,AZ
2022-04-11,8076.693692135237,6161.89646492238,9915.38607044675,SKU0099,BrandC Toothpaste,AZ
2022-04-18,8135.318800132475,6280.274870208499,9942.487294757993,SKU0099,BrandC Toothpaste,AZ
2022-04-25,7883.367125107728,6178.126677612442,9738.533406767065,SKU0099,BrandC Toothpaste,AZ
2022-05-02,7470.435842688598,5559.03750825819,9257.62087787915,SKU0099,BrandC Toothpaste,AZ
2022-05-09,7237.107838273563,5471.026730356249,9188.11180523527,SKU0099,BrandC Toothpaste,AZ
2022-05-16,7398.730369134668,5557.5289043451785,9243.205497196535,SKU0099,BrandC Toothpaste,AZ
2022-05-23,7825.9009982383195,5983.770881450259,9572.781778120725,SKU0099,BrandC Toothpaste,AZ
2022-05-30,8156.615793094771,6384.706376953463,9822.70194612705,SKU0099,BrandC Toothpaste,AZ
2022-06-06,8130.212429451243,6287.145449071386,9889.968248673906,SKU0099,BrandC Toothpaste,AZ
2022-06-13,7798.57354307505,5894.11164562518,9534.040661838884,SKU0099,BrandC Toothpaste,AZ
2022-06-20,7419.221437567305,5398.266577181458,9329.628081733099,SKU0099,BrandC Toothpaste,AZ
2022-06-27,7192.761306421024,5427.122039456737,8906.395876829121,SKU0099,BrandC Toothpaste,AZ
2022-07-04,7149.883195445603,5218.5223516473025,8874.30146807818,SKU0099,BrandC Toothpaste,AZ
2022-07-11,7264.540373165728,5440.9388878594145,9200.694976681909,SKU0099,BrandC Toothpaste,AZ
2022-07-18,7574.017106018202,5731.1752566374325,9471.406417712238,SKU0099,BrandC Toothpaste,AZ
2022-07-25,8104.193779476559,6422.5344244779735,9998.318813914451,SKU0099,BrandC Toothpaste,AZ
2022-08-01,8700.307319766387,6864.591302546686,10706.451205057992,SKU0099,BrandC Toothpaste,AZ
2022-08-08,9041.77138334178,7204.790517866638,10876.75549366183,SKU0099,BrandC Toothpaste,AZ
2022-08-15,8912.132299278728,7015.942479351145,10856.94180369368,SKU0099,BrandC Toothpaste,AZ
2022-08-22,8443.539875674724,6608.313147148994,10235.136392572693,SKU0099,BrandC Toothpaste,AZ
2022-08-29,8020.96967767415,6224.9977284093775,9802.33739580398,SKU0099,BrandC Toothpaste,AZ
2022-09-05,7905.595330165577,6120.667735804546,9801.838894039123,SKU0099,BrandC Toothpaste,AZ
2022-09-12,7987.087188222485,6268.443342722835,9817.285156069314,SKU0099,BrandC Toothpaste,AZ
2022-09-19,7956.600027642442,6018.195803490517,9783.309920461497,SKU0099,BrandC Toothpaste,AZ
2022-09-26,7710.696928156277,5896.787548912875,9525.81403137426,SKU0099,BrandC Toothpaste,AZ
2022-10-03,7512.74418257951,5673.768544598894,9354.868846904905,SKU0099,BrandC Toothpaste,AZ
2022-10-10,7705.120112502451,5912.54218652736,9535.776482495829,SKU0099,BrandC Toothpaste,AZ
2022-10-17,8288.389906541683,6396.273282424492,10170.169993486496,SKU0099,BrandC Toothpaste,AZ
2022-10-24,8853.28581955319,6998.517617155068,10657.89659601923,SKU0099,BrandC Toothpaste,AZ
2022-10-31,8962.730396162879,7113.338731835121,10827.401722656465,SKU0099,BrandC Toothpaste,AZ
2022-11-07,8578.39707294748,6634.474204875741,10361.195062821924,SKU0099,BrandC Toothpaste,AZ
2022-11-14,8081.516050969179,6297.818185157395,10045.192665832923,SKU0099,BrandC Toothpaste,AZ
2022-11-21,7887.302597391348,6012.487265699165,9671.436080878308,SKU0099,BrandC Toothpaste,AZ
2022-11-28,8074.515481774546,6299.395303206739,10028.928755379551,SKU0099,BrandC Toothpaste,AZ
2022-12-05,8387.852504770919,6622.156331681463,10198.296450073769,SKU0099,BrandC Toothpaste,AZ
2022-12-12,8539.573275081353,6738.700919904992,10505.999654659692,SKU0099,BrandC Toothpaste,AZ
2022-12-19,8449.799652479036,6659.410784498077,10267.207864246362,SKU0099,BrandC Toothpaste,AZ
2022-12-26,8211.256857555898,6536.350888296008,10005.42236436906,SKU0099,BrandC Toothpaste,AZ
2023-01-02,7910.061097710364,6116.119551218801,9850.306302355728,SKU0099,BrandC Toothpaste,AZ
2023-01-09,7557.126274460522,5723.655703747195,9360.870926194793,SKU0099,BrandC Toothpaste,AZ
2023-01-16,7185.167569337136,5493.077436836305,9104.988397126814,SKU0099,BrandC Toothpaste,AZ
2023-01-23,6936.738354055785,5070.486424259917,8757.04990565811,SKU0099,BrandC Toothpaste,AZ
2023-01-30,6992.5752445480175,5118.34944500095,8810.611810985502,SKU0099,BrandC Toothpaste,AZ
2023-02-06,7404.23157826018,5517.30144978575,9225.685764240225,SKU0099,BrandC Toothpaste,AZ
2023-02-13,8016.118618624148,6204.05423450356,9876.63162107811,SKU0099,BrandC Toothpaste,AZ
2023-02-20,8557.472033377931,6891.557038805136,10543.958334633106,SKU0099,BrandC Toothpaste,AZ
2023-02-27,8809.246207457621,6954.235178463664,10628.964410999855,SKU0099,BrandC Toothpaste,AZ
2023-03-06,8710.66343168805,6823.674965246328,10481.047718471806,SKU0099,BrandC Toothpaste,AZ
2023-03-13,8365.540234048753,6499.959068105288,10326.235390964348,SKU0099,BrandC Toothpaste,AZ
2023-03-20,7984.229760780297,6211.276022376986,9743.812414593558,SKU0099,BrandC Toothpaste,AZ
2023-03-27,7783.537665382722,6005.796196140297,9519.086191033086,SKU0099,BrandC Toothpaste,AZ
2023-04-03,7855.587485819386,5923.349593851829,9576.918122668023,SKU0099,BrandC Toothpaste,AZ
2023-04-10,8078.671761892994,6201.46680609162,9869.38898400571,SKU0099,BrandC Toothpaste,AZ
2023-04-17,8184.396654483504,6250.232996688733,9911.499184098346,SKU0099,BrandC Toothpaste,AZ
2023-04-24,7985.894065500111,6122.230068208608,9970.070277439268,SKU0099,BrandC Toothpaste,AZ
2023-05-01,7578.631843088043,5689.4837858843875,9379.856218354273,SKU0099,BrandC Toothpaste,AZ
2023-05-08,7289.442359605666,5451.981933055443,9334.010598800862,SKU0099,BrandC Toothpaste,AZ
2023-05-15,7379.486309359205,5463.779498149338,9226.342758713272,SKU0099,BrandC Toothpaste,AZ
2023-05-22,7783.039926327003,6012.0423034655805,9614.941062164382,SKU0099,BrandC Toothpaste,AZ
2023-05-29,8157.428020340807,6379.860837892153,9991.72140964359,SKU0099,BrandC Toothpaste,AZ
2023-06-05,8200.397450944176,6325.821675715484,9968.317516032334,SKU0099,BrandC Toothpaste,AZ
2023-06-12,7906.8600970858515,6154.845583640948,9667.862332958988,SKU0099,BrandC Toothpaste,AZ
2023-06-19,7516.683847079209,5692.572618098491,9302.434723871918,SKU0099,BrandC Toothpaste,AZ
2023-06-26,7256.307664209322,5499.345914719334,9197.156712796235,SKU0099,BrandC Toothpaste,AZ
2023-07-03,7183.268623286161,5419.0456254090695,9073.950075705658,SKU0099,BrandC Toothpaste,AZ
2023-07-10,7269.174869918054,5426.912544352767,9067.23103236788,SKU0099,BrandC Toothpaste,AZ
2023-07-17,7539.209177736266,5763.024151778024,9348.629198035258,SKU0099,BrandC Toothpaste,AZ
2023-07-24,8034.603345308782,6228.243735983455,9836.725084437661,SKU0099,BrandC Toothpaste,AZ
2023-07-31,8640.160797496877,6762.343921495244,10441.986388746713,SKU0099,BrandC Toothpaste,AZ
2023-08-07,9050.426761268718,7172.67679551579,10847.67771568133,SKU0099,BrandC Toothpaste,AZ
2023-08-14,9006.401629932445,7100.134695172738,10928.005871505044,SKU0099,BrandC Toothpaste,AZ
2023-08-21,8573.173716915091,6668.647987841768,10301.156534684374,SKU0099,BrandC Toothpaste,AZ
2023-08-28,8114.416790003064,6375.798187883718,9971.335739435719,SKU0099,BrandC Toothpaste,AZ
2023-09-04,7941.30385147903,6116.911696140748,9676.708152718797,SKU0099,BrandC Toothpaste,AZ
2023-09-11,8009.782455121509,6202.757318181738,9666.16655028217,SKU0099,BrandC Toothpaste,AZ
2023-09-18,8017.495565329639,6309.701735408598,9713.954755665507,SKU0099,BrandC Toothpaste,AZ
2023-09-25,7799.840599829122,5916.485514111941,9622.654483691798,SKU0099,BrandC Toothpaste,AZ
2023-10-02,7564.2659295790345,5693.795083395283,9531.581412760168,SKU0099,BrandC Toothpaste,AZ
2023-10-09,7673.151574586388,5796.714074125758,9413.009151222923,SKU0099,BrandC Toothpaste,AZ
2023-10-16,8207.895260859554,6340.160167578593,10081.672617223478,SKU0099,BrandC Toothpaste,AZ
2023-10-23,8814.201236340283,7055.588042166982,10679.69835106991,SKU0099,BrandC Toothpaste,AZ
2023-10-30,9022.584804360913,7207.616704095428,10945.188245102008,SKU0099,BrandC Toothpaste,AZ
2023-11-06,8706.980591651121,6971.738437626723,10602.840692080643,SKU0099,BrandC Toothpaste,AZ
2023-11-13,8194.405753614237,6403.614980304689,10043.957810272426,SKU0099,BrandC Toothpaste,AZ
2023-11-20,7928.181091668901,6118.168436673557,9792.347181747791,SKU0099,BrandC Toothpaste,AZ
2023-11-27,8059.491549852195,6306.254468656168,9845.937040105953,SKU0099,BrandC Toothpaste,AZ
2023-12-04,8374.973857381448,6474.406244636795,10134.154563528122,SKU0099,BrandC Toothpaste,AZ
2023-12-11,8568.550148086253,6699.4176878035005,10266.410139571954,SKU0099,BrandC Toothpaste,AZ
2023-12-18,8517.783171114223,6790.262037288698,10428.800508069718,SKU0099,BrandC Toothpaste,AZ
2023-12-25,8297.248614027798,6584.631068375029,10170.09501799358,SKU0099,BrandC Toothpaste,AZ
2023-12-31,8101.7157668532,6448.934505155133,9899.709997241991,SKU0099,BrandC Toothpaste,AZ
2024-01-07,7765.708788215244,5853.017835378905,9639.299217153748,SKU0099,BrandC Toothpaste,AZ
2024-01-14,7389.847371461379,5454.862369580907,9215.805722158313,SKU0099,BrandC Toothpaste,AZ
2024-01-21,7080.610232920513,5216.4628645600615,8941.744820266711,SKU0099,BrandC Toothpaste,AZ
2024-01-28,7023.688872945809,5237.7219555186175,8857.169006731763,SKU0099,BrandC Toothpaste,AZ
2024-02-04,7328.365213535638,5484.591208437125,9215.270466387736,SKU0099,BrandC Toothpaste,AZ
2024-02-11,7903.214019458496,6171.721461849846,9638.459814181095,SKU0099,BrandC Toothpaste,AZ
2024-02-18,8496.736320698727,6688.643701102008,10301.634223304714,SKU0099,BrandC Toothpaste,AZ
2024-02-25,8856.794586366792,7078.831301698427,10700.777076652254,SKU0099,BrandC Toothpaste,AZ
2024-03-03,8866.663907834034,7023.9888497605425,10557.173968128829,SKU0099,BrandC Toothpaste,AZ
2024-03-10,8581.337057823539,6811.262627093266,10384.43405343624,SKU0099,BrandC Toothpaste,AZ
2024-03-17,8185.845360233669,6344.723045687551,10015.46260040317,SKU0099,BrandC Toothpaste,AZ
2024-03-24,7908.372816196384,6089.363377568992,9715.974386025813,SKU0099,BrandC Toothpaste,AZ
2024-03-31,7895.248178842638,6073.295179457598,9724.908723097578,SKU0099,BrandC Toothpaste,AZ
2024-04-07,8095.5347022244305,6164.933951755983,9874.551236154473,SKU0099,BrandC Toothpaste,AZ
2024-04-14,8268.708447796169,6519.668856351802,10004.289444982822,SKU0099,BrandC Toothpaste,AZ
2024-04-21,8173.108500982517,6443.830561423705,9988.381023796537,SKU0099,BrandC Toothpaste,AZ
2024-04-28,7803.964589328583,6041.209011518198,9658.55507637202,SKU0099,BrandC Toothpaste,AZ
2024-05-05,7438.055308796327,5603.861670228947,9225.571362157993,SKU0099,BrandC Toothpaste,AZ
2024-05-12,7395.140626706146,5596.079487762554,9182.268694075623,SKU0099,BrandC Toothpaste,AZ
2024-05-19,7726.942242947118,6074.574506471375,9679.465366330802,SKU0099,BrandC Toothpaste,AZ
2024-05-26,8152.941825945675,6333.537006479203,9949.273398861947,SKU0099,BrandC Toothpaste,AZ
2024-06-02,8319.443375974057,6525.831512292681,10044.91645452833,SKU0099,BrandC Toothpaste,AZ
2024-06-09,8115.177598690957,6369.223684644811,9858.965954196921,SKU0099,BrandC Toothpaste,AZ
2024-06-16,7725.390346145586,5966.958381668879,9660.215214467478,SKU0099,BrandC Toothpaste,AZ
2024-06-23,7408.56600613644,5632.853157254146,9294.707563196376,SKU0099,BrandC Toothpaste,AZ
2024-06-30,7277.8214384455905,5356.725180663928,9134.553046787965,SKU0099,BrandC Toothpaste,AZ
2024-07-07,7313.914421961606,5340.729111412256,9175.866460037918,SKU0099,BrandC Toothpaste,AZ
2024-07-14,7517.868199813158,5629.032453410894,9313.486974832445,SKU0099,BrandC Toothpaste,AZ
2024-07-21,7942.679586967294,6301.473066810416,9812.776260538847,SKU0099,BrandC Toothpaste,AZ
2024-07-28,8539.497997849729,6703.994292233042,10410.053311758484,SKU0099,BrandC Toothpaste,AZ
2024-08-04,9049.871435595267,7249.521007626579,10922.242527104881,SKU0099,BrandC Toothpaste,AZ
2024-08-11,9163.71671170158,7350.183868232754,11012.433463604018,SKU0099,BrandC Toothpaste,AZ
2024-08-18,8825.249053471367,7030.632758247941,10623.196832430553,SKU0099,BrandC Toothpaste,AZ
2024-08-25,8329.641824014214,6486.9048903731555,10151.86578747276,SKU0099,BrandC Toothpaste,AZ
2024-09-01,8049.985167763253,6235.249131628068,9821.366707999654,SKU0099,BrandC Toothpaste,AZ
2024-09-08,8068.162746823739,6183.412027382054,9963.876589194024,SKU0099,BrandC Toothpaste,AZ
2024-09-15,8128.308792302414,6364.105424770321,9934.8128006023,SKU0099,BrandC Toothpaste,AZ
2024-09-22,7978.30373248193,6202.769446918103,9897.494072577801,SKU0099,BrandC Toothpaste,AZ
2024-09-29,7707.593945595962,5844.226572849018,9573.901581207472,SKU0099,BrandC Toothpaste,AZ
2024-10-06,7675.7322531587115,5875.002647036354,9433.12128797557,SKU0099,BrandC Toothpaste,AZ
2024-10-13,8093.783322026926,6139.548417742234,9877.775011747228,SKU0099,BrandC Toothpaste,AZ
2024-10-20,8733.016962000558,6940.650074016381,10654.961430449712,SKU0099,BrandC Toothpaste,AZ
2024-10-27,9106.572140015036,7263.238213294918,11136.242609279887,SKU0099,BrandC Toothpaste,AZ
2024-11-03,8942.011518184063,7040.173891319533,10744.149736362657,SKU0099,BrandC Toothpaste,AZ
2024-11-10,8440.249172936998,6604.1974534472565,10240.508474083252,SKU0099,BrandC Toothpaste,AZ
2024-11-17,8058.678845271479,6179.229510420645,9925.335748473479,SKU0099,BrandC Toothpaste,AZ
2024-11-24,8071.270439580502,6127.06350281727,9879.422326368236,SKU0099,BrandC Toothpaste,AZ
2024-12-01,8363.693506698632,6547.243114596687,10258.621695829099,SKU0099,BrandC Toothpaste,AZ
2024-12-08,8621.763125313411,6795.787349165116,10432.354569369363,SKU0099,BrandC Toothpaste,AZ
2024-12-15,8648.064739049018,6753.045001786995,10463.44037629238,SKU0099,BrandC Toothpaste,AZ
2024-12-22,8468.820175557805,6527.858887672561,10430.795739021549,SKU0099,BrandC Toothpaste,AZ
2021-01-04,1231.177846227676,1137.211668116783,1332.769511086712,SKU0050,BrandB Yogurt,CY
2021-01-11,1202.0675059492432,1109.8016172887508,1296.070223594869,SKU0050,BrandB Yogurt,CY
2021-01-18,1203.3800127601662,1110.2816813958902,1306.2219655151057,SKU0050,BrandB Yogurt,CY
2021-01-25,1221.0342089904184,1125.84885803917,1313.4584416274831,SKU0050,BrandB Yogurt,CY
2021-02-01,1230.6714322250841,1124.1394626975639,1331.7619954660329,SKU0050,BrandB Yogurt,CY
2021-02-08,1222.6579228882488,1127.2481076880122,1315.1313561047145,SKU0050,BrandB Yogurt,CY
2021-02-15,1207.4942357582454,1104.726644292178,1303.311365676899,SKU0050,BrandB Yogurt,CY
2021-02-22,1199.9307878189788,1107.0765713390447,1290.2726484658263,SKU0050,BrandB Yogurt,CY
2021-03-01,1202.5089091039063,1104.786573235654,1298.3630503613658,SKU0050,BrandB Yogurt,CY
2021-03-08,1205.73868018241,1106.6840486141932,1308.3639248500974,SKU0050,BrandB Yogurt,CY
2021-03-15,1200.8600174195938,1102.1923586901585,1290.000282075618,SKU0050,BrandB Yogurt,CY
2021-03-22,1188.7939904778993,1092.943259790755,1289.6988895927618,SKU0050,BrandB Yogurt,CY
2021-03-29,1177.261597218261,1083.4465347694804,1269.9418453572796,SKU0050,BrandB Yogurt,CY
2021-04-05,1172.88317337251,1072.064933807489,1263.4734355485946,SKU0050,BrandB Yogurt,CY
2021-04-12,1177.6937446714242,1079.977012101621,1270.7164926500182,SKU0050,BrandB Yogurt,CY
2021-04-19,1190.3236272036731,1096.2497737993722,1284.8166346879507,SKU0050,BrandB Yogurt,CY
2021-04-26,1206.4013064914918,1110.5079693642383,1308.0390370194618,SKU0050,BrandB Yogurt,CY
2021-05-03,1217.7631952228644,1119.064803186508,1315.6869058311786,SKU0050,BrandB Yogurt,CY
2021-05-10,1215.792025224779,1121.900052976244,1307.2320690607141,SKU0050,BrandB Yogurt,CY
2021-05-17,1199.5861462542014,1104.1356359548988,1302.9831493591128,SKU0050,BrandB Yogurt,CY
2021-05-24,1180.1103411031384,1079.2372580350532,1274.0993059636883,SKU0050,BrandB Yogurt,CY
2021-05-31,1172.2448663440389,1081.5846043974477,1268.8403778168972,SKU0050,BrandB Yogurt,CY
2021-06-07,1180.3992336482509,1086.573138429498,1275.0479741404592,SKU0050,BrandB Yogurt,CY
2021-06-14,1193.5519170348334,1100.0349602296847,1284.9138026173318,SKU0050,BrandB Yogurt,CY
2021-06-21,1197.0197291281434,1103.4566151101353,1288.008115251999,SKU0050,BrandB Yogurt,CY
2021-06-28,1188.7961641650934,1088.9705772830478,1291.1747483535457,SKU0050,BrandB Yogurt,CY
2021-07-05,1181.5622942295652,1084.6165547666426,1271.045044098172,SKU0050,BrandB Yogurt,CY
2021-07-12,1187.4413528045618,1095.8670888555278,1285.3195419362005,SKU0050,BrandB Yogurt,CY
2021-07-19,1203.1793354202155,1100.7115332236037,1306.4020083813875,SKU0050,BrandB Yogurt,CY
2021-07-26,1213.4745509022587,1111.6096304999696,1314.604102644524,SKU0050,BrandB Yogurt,CY
2021-08-02,1208.7389822710397,1108.4186033584883,1311.762767175336,SKU0050,BrandB Yogurt,CY
2021-08-09,1196.2829320225155,1098.8907400990452,1293.920290160195,SKU0050,BrandB Yogurt,CY
2021-08-16,1191.8433666347105,1096.9633986357637,1288.876862821195,SKU0050,BrandB Yogurt,CY
2021-08-23,1201.8639499915807,1108.8602216008735,1299.2634861104152,SKU0050,BrandB Yogurt,CY
2021-08-30,1217.3601518439605,1119.1780486920773,1316.3416306364086,SKU0050,BrandB Yogurt,CY
2021-09-06,1225.3773445080758,1127.5882670560118,1322.544284840218,SKU0050,BrandB Yogurt,CY
2021-09-13,1222.9792909792102,1124.683499002866,1315.7681040750626,SKU0050,BrandB Yogurt,CY
2021-09-20,1217.3245223409888,1122.4710089336816,1321.2155661041445,SKU0050,BrandB Yogurt,CY
2021-09-27,1214.121479566777,1122.344141478971,1310.8797707692418,SKU0050,BrandB Yogurt,CY
2021-10-04,1210.8788110280536,1113.6077115242636,1311.8862319694344,SKU0050,BrandB Yogurt,CY
2021-10-11,1203.216765873789,1106.789549373327,1297.6801615387174,SKU0050,BrandB Yogurt,CY
2021-10-18,1193.926783431139,1098.1013135541289,1288.157055920161,SKU0050,BrandB Yogurt,CY
2021-10-25,1190.7481306127709,1093.278116146825,1288.7966175741715,SKU0050,BrandB Yogurt,CY
2021-11-01,1195.1270781085107,1091.8777896876638,1298.2509556959867,SKU0050,BrandB Yogurt,CY
2021-11-08,1198.366137318426,1106.7080306435394,1293.2909533683467,SKU0050,BrandB Yogurt,CY
2021-11-15,1193.1994849379262,1098.0173245528292,1287.5876835173076,SKU0050,BrandB Yogurt,CY
2021-11-22,1187.28958297527,1082.971520505355,1284.7883690851681,SKU0050,BrandB Yogurt,CY
2021-11-29,1199.0055594993385,1100.0350859403857,1291.0430628269235,SKU0050,BrandB Yogurt,CY
2021-12-06,1235.97691799965,1138.1066474442791,1331.2225557664394,SKU0050,BrandB Yogurt,CY
2021-12-13,1280.2148427323175,1178.9078476416305,1375.249429977561,SKU0050,BrandB Yogurt,CY
2021-12-20,1300.0254103582145,1204.2706251040827,1392.8101682746735,SKU0050,BrandB Yogurt,CY
2021-12-27,1279.611533234122,1177.4639556732855,1380.141176080111,SKU0050,BrandB Yogurt,CY
2022-01-03,1235.5472074205647,1141.2269108667556,1329.2184632510448,SKU0050,BrandB Yogurt,CY
2022-01-10,1201.7049660017024,1103.587220511674,1292.9956599691818,SKU0050,BrandB Yogurt,CY
2022-01-17,1197.89727146401,1106.4768702084357,1293.3388886222012,SKU0050,BrandB Yogurt,CY
2022-01-24,1214.5022256997065,1122.5707052278228,1312.0251767494517,SKU0050,BrandB Yogurt,CY
2022-01-31,1226.928009118733,1133.6624025982185,1330.2523537498964,SKU0050,BrandB Yogurt,CY
2022-02-07,1221.7491134300622,1130.7660711797564,1316.8167626088882,SKU0050,BrandB Yogurt,CY
2022-02-14,1206.6226182949154,1113.6265371794882,1302.1019898649993,SKU0050,BrandB Yogurt,CY
2022-02-21,1197.0539997683786,1107.0656426943185,1293.0613248148557,SKU0050,BrandB Yogurt,CY
2022-02-28,1198.307776383892,1105.0114030359982,1296.8821399755097,SKU0050,BrandB Yogurt,CY
2022-03-07,1202.2659124146164,1112.4820840699338,1308.0389391812157,SKU0050,BrandB Yogurt,CY
2022-03-14,1199.0724858167403,1104.9181355504054,1300.3135632483948,SKU0050,BrandB Yogurt,CY
2022-03-21,1187.8122611418796,1097.54911426529,1294.9901679089398,SKU0050,BrandB Yogurt,CY
2022-03-28,1175.58196575326,1084.055191380569,1270.5824122206257,SKU0050,BrandB Yogurt,CY
2022-04-04,1169.6480738058908,1075.1067439560481,1262.3136750914234,SKU0050,BrandB Yogurt,CY
2022-04-11,1172.8419370034444,1066.6026563423663,1262.2488629966967,SKU0050,BrandB Yogurt,CY
2022-04-18,1184.2941650265082,1092.012453371441,1278.5105163781436,SKU0050,BrandB Yogurt,CY
2022-04-25,1200.2514229248077,1106.5984202629202,1295.7226298027927,SKU0050,BrandB Yogurt,CY
2022-05-02,1213.1682415864313,1110.8676314407498,1304.8381971250092,SKU0050,BrandB Yogurt,CY
2022-05-09,1213.9764250191006,1121.7166881493222,1308.2924098386168,SKU0050,BrandB Yogurt,CY
2022-05-16,1199.8207292387324,1099.8219041444922,1294.9225688427575,SKU0050,BrandB Yogurt,CY
2022-05-23,1179.7590851571845,1089.1864674086341,1278.5406918058945,SKU0050,BrandB Yogurt,CY
2022-05-30,1169.0341441668888,1078.1154795344767,1266.636183067395,SKU0050,BrandB Yogurt,CY
2022-06-06,1174.7601434585026,1076.067580275751,1269.4861514249642,SKU0050,BrandB Yogurt,CY
2022-06-13,1188.2368909794516,1089.0723490670207,1284.420757530278,SKU0050,BrandB Yogurt,CY
2022-06-20,1194.0930073887341,1096.707341113461,1292.3008085516988,SKU0050,BrandB Yogurt,CY
2022-06-27,1187.3197838224303,1087.655098021868,1285.083290289048,SKU0050,BrandB Yogurt,CY
2022-07-04,1178.7426106353832,1080.866979019369,1281.9398949195795,SKU0050,BrandB Yogurt,CY
2022-07-11,1181.9930428043551,1085.8133738703414,1272.3023993082343,SKU0050,BrandB Yogurt,CY
2022-07-18,1196.9438861169804,1095.1022643895437,1298.3304153413899,SKU0050,BrandB Yogurt,CY
2022-07-25,1209.3242302022188,1113.7074886376026,1306.3807665644972,SKU0050,BrandB Yogurt,CY
2022-08-01,1207.2255892940498,1115.0647721114683,1297.3001875975149,SKU0050,BrandB Yogurt,CY
2022-08-08,1194.9980802715306,1104.2587808184649,1290.432378540642,SKU0050,BrandB Yogurt,CY
2022-08-15,1188.193557005449,1096.390459955021,1281.0786379262615,SKU0050,BrandB Yogurt,CY
